GDP,Population,Energy_production,Energy_consumption,CO2_emission,per_capita_production,Energy_intensity_by_GDP,balance,eficiency,energy_dependecy,use_intensity_pc,co2_pc,latitude,longitude,Year,Country,Energy_type,CODE_x,continent,clusters,energy_type
158.42,16612.3,0.007,0.007,0.0,46.178,4.842,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1988-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
158.42,16612.3,0.211,0.092,1.944,46.178,4.842,0.119,9.193,0.001,0.0,0.0,33.223,43.679,1988-01-01,Iraq,natural_gas,IRQ,Asia,1,2
158.42,16612.3,0.0,0.0,0.0,46.178,4.842,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1988-01-01,Iraq,coal,IRQ,Asia,1,4
158.42,16612.3,5.751,0.668,41.0,46.178,4.842,5.083,7.129,0.004,0.0,0.002,33.223,43.679,1988-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
144.367,16994.9,0.006,0.006,0.0,48.53,5.713,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1989-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
144.367,16994.9,6.24,0.726,46.0,48.53,5.713,5.514,7.372,0.005,0.0,0.003,33.223,43.679,1989-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
144.367,16994.9,0.225,0.092,4.888,48.53,5.713,0.133,21.716,0.001,0.0,0.0,33.223,43.679,1989-01-01,Iraq,natural_gas,IRQ,Asia,0,2
144.367,16994.9,0.0,0.0,0.0,48.53,5.713,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1989-01-01,Iraq,coal,IRQ,Asia,1,4
144.392,17419.1,0.006,0.006,0.0,52.533,6.337,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1990-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
144.392,17419.1,4.381,0.828,50.0,52.533,6.337,3.553,11.412,0.006,0.0,0.003,33.223,43.679,1990-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
144.392,17419.1,0.155,0.081,4.888,52.533,6.337,0.074,31.547,0.001,0.0,0.0,33.223,43.679,1990-01-01,Iraq,natural_gas,IRQ,Asia,0,2
144.392,17419.1,0.0,0.0,0.0,52.533,6.337,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1990-01-01,Iraq,coal,IRQ,Asia,1,4
48.92,17889.5,0.003,0.003,0.0,33.492,12.248,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1991-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
48.92,17889.5,0.648,0.555,57.0,33.492,12.248,0.093,87.975,0.011,0.0,0.003,33.223,43.679,1991-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,0,3
48.92,17889.5,0.041,0.041,4.277,33.492,12.248,0.0,104.752,0.001,0.0,0.0,33.223,43.679,1991-01-01,Iraq,natural_gas,IRQ,Asia,1,2
48.92,17889.5,0.0,0.0,0.0,33.492,12.248,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1991-01-01,Iraq,coal,IRQ,Asia,1,4
61.46,18402.7,0.905,0.724,39.0,45.485,13.619,0.181,43.075,0.012,0.0,0.002,33.223,43.679,1992-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,0,3
61.46,18402.7,0.106,0.106,2.166,45.485,13.619,0.0,20.487,0.002,0.0,0.0,33.223,43.679,1992-01-01,Iraq,natural_gas,IRQ,Asia,1,2
61.46,18402.7,0.0,0.0,0.0,45.485,13.619,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1992-01-01,Iraq,coal,IRQ,Asia,1,4
61.46,18402.7,0.007,0.007,0.0,45.485,13.619,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1992-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
91.313,18955.1,0.006,0.006,0.0,50.766,10.538,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1993-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
91.313,18955.1,1.111,0.862,52.0,50.766,10.538,0.249,46.813,0.009,0.0,0.003,33.223,43.679,1993-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
91.313,18955.1,0.094,0.094,5.611,50.766,10.538,0.0,59.506,0.001,0.0,0.0,33.223,43.679,1993-01-01,Iraq,natural_gas,IRQ,Asia,0,2
91.313,18955.1,0.0,0.0,0.0,50.766,10.538,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1993-01-01,Iraq,coal,IRQ,Asia,1,4
87.096,19539.3,0.006,0.006,0.0,56.324,12.636,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1994-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
87.096,19539.3,0.117,0.117,5.002,56.324,12.636,0.0,42.683,0.001,0.0,0.0,33.223,43.679,1994-01-01,Iraq,natural_gas,IRQ,Asia,1,2
87.096,19539.3,0.0,0.0,0.0,56.324,12.636,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1994-01-01,Iraq,coal,IRQ,Asia,1,4
87.096,19539.3,1.205,0.978,61.0,56.324,12.636,0.228,50.602,0.011,0.0,0.003,33.223,43.679,1994-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
71.148,20149.3,1.229,1.004,71.0,55.934,15.841,0.225,57.757,0.014,0.0,0.004,33.223,43.679,1995-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
71.148,20149.3,0.117,0.117,6.218,55.934,15.841,0.0,53.052,0.002,0.0,0.0,33.223,43.679,1995-01-01,Iraq,natural_gas,IRQ,Asia,0,2
71.148,20149.3,0.0,0.0,0.0,55.934,15.841,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1995-01-01,Iraq,coal,IRQ,Asia,1,4
71.148,20149.3,0.006,0.006,0.0,55.934,15.841,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1995-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
106.465,20783.1,0.006,0.006,0.0,54.055,10.552,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1996-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
106.465,20783.1,1.264,0.998,71.0,54.055,10.552,0.266,56.162,0.009,0.0,0.003,33.223,43.679,1996-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
106.465,20783.1,0.12,0.12,6.219,54.055,10.552,0.0,51.911,0.001,0.0,0.0,33.223,43.679,1996-01-01,Iraq,natural_gas,IRQ,Asia,0,2
106.465,20783.1,0.0,0.0,0.0,54.055,10.552,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1996-01-01,Iraq,coal,IRQ,Asia,1,4
129.763,21439.6,2.485,0.92,71.0,48.429,8.001,1.566,28.566,0.007,0.0,0.003,33.223,43.679,1997-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
129.763,21439.6,0.113,0.113,6.356,48.429,8.001,0.0,56.362,0.001,0.0,0.0,33.223,43.679,1997-01-01,Iraq,natural_gas,IRQ,Asia,0,2
129.763,21439.6,0.0,0.0,0.0,48.429,8.001,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1997-01-01,Iraq,coal,IRQ,Asia,1,4
129.763,21439.6,0.006,0.006,0.0,48.429,8.001,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1997-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
174.995,22114.3,0.006,0.006,0.0,47.577,6.012,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1998-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
174.995,22114.3,0.109,0.109,5.983,47.577,6.012,0.0,54.855,0.001,0.0,0.0,33.223,43.679,1998-01-01,Iraq,natural_gas,IRQ,Asia,0,2
174.995,22114.3,0.0,0.0,0.0,47.577,6.012,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1998-01-01,Iraq,coal,IRQ,Asia,1,4
174.995,22114.3,4.591,0.937,63.0,47.577,6.012,3.654,13.722,0.005,0.0,0.003,33.223,43.679,1998-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
205.763,22802.1,5.351,0.947,65.0,46.959,5.204,4.404,12.147,0.005,0.0,0.003,33.223,43.679,1999-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
205.763,22802.1,0.118,0.118,5.787,46.959,5.204,0.0,49.219,0.001,0.0,0.0,33.223,43.679,1999-01-01,Iraq,natural_gas,IRQ,Asia,0,2
205.763,22802.1,0.0,0.0,0.0,46.959,5.204,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1999-01-01,Iraq,coal,IRQ,Asia,1,4
205.763,22802.1,0.006,0.006,0.0,46.959,5.204,0.0,0.0,0.0,0.0,0.0,33.223,43.679,1999-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
208.657,23497.6,5.5,0.886,67.0,42.929,4.834,4.614,12.182,0.004,0.0,0.003,33.223,43.679,2000-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
208.657,23497.6,0.116,0.116,6.238,42.929,4.834,0.0,53.562,0.001,0.0,0.0,33.223,43.679,2000-01-01,Iraq,natural_gas,IRQ,Asia,0,2
208.657,23497.6,0.0,0.0,0.0,42.929,4.834,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2000-01-01,Iraq,coal,IRQ,Asia,1,4
208.657,23497.6,0.006,0.006,0.0,42.929,4.834,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2000-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
213.467,24208.2,0.006,0.006,0.0,42.245,4.791,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2001-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
213.467,24208.2,5.109,0.914,66.0,42.245,4.791,4.195,12.919,0.004,0.0,0.003,33.223,43.679,2001-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
213.467,24208.2,0.102,0.102,6.18,42.245,4.791,0.0,60.554,0.0,0.0,0.0,33.223,43.679,2001-01-01,Iraq,natural_gas,IRQ,Asia,0,2
213.467,24208.2,0.0,0.0,0.0,42.245,4.791,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2001-01-01,Iraq,coal,IRQ,Asia,1,4
198.738,24931.9,4.329,0.948,71.0,41.745,5.237,3.381,16.4,0.005,0.0,0.003,33.223,43.679,2002-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
198.738,24931.9,0.087,0.087,5.414,41.745,5.237,0.0,62.049,0.0,0.0,0.0,33.223,43.679,2002-01-01,Iraq,natural_gas,IRQ,Asia,0,2
198.738,24931.9,0.0,0.0,0.0,41.745,5.237,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2002-01-01,Iraq,coal,IRQ,Asia,1,4
198.738,24931.9,0.005,0.005,0.0,41.745,5.237,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2002-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
132.953,25644.5,0.004,0.004,0.0,31.919,6.157,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2003-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
132.953,25644.5,2.799,0.774,73.0,31.919,6.157,2.025,26.081,0.006,0.0,0.003,33.223,43.679,2003-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
132.953,25644.5,0.041,0.041,4.63,31.919,6.157,0.0,113.831,0.0,0.0,0.0,33.223,43.679,2003-01-01,Iraq,natural_gas,IRQ,Asia,1,2
132.953,25644.5,0.0,0.0,0.0,31.919,6.157,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2003-01-01,Iraq,coal,IRQ,Asia,1,4
204.959,26313.8,0.005,0.009,0.0,38.504,4.943,-0.004,0.0,0.0,0.0,0.0,33.223,43.679,2004-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
204.959,26313.8,4.309,0.939,68.0,38.504,4.943,3.369,15.783,0.005,0.0,0.003,33.223,43.679,2004-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
204.959,26313.8,0.065,0.065,2.158,38.504,4.943,0.0,33.35,0.0,0.0,0.0,33.223,43.679,2004-01-01,Iraq,natural_gas,IRQ,Asia,1,2
204.959,26313.8,0.0,0.0,0.0,38.504,4.943,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2004-01-01,Iraq,coal,IRQ,Asia,1,4
208.392,26922.3,4.013,0.981,73.0,40.81,5.272,3.031,18.193,0.005,0.0,0.003,33.223,43.679,2005-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
208.392,26922.3,0.054,0.054,3.433,40.81,5.272,0.0,64.034,0.0,0.0,0.0,33.223,43.679,2005-01-01,Iraq,natural_gas,IRQ,Asia,1,2
208.392,26922.3,0.0,0.0,0.0,40.81,5.272,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2005-01-01,Iraq,coal,IRQ,Asia,1,4
208.392,26922.3,0.059,0.064,0.0,40.81,5.272,-0.004,0.0,0.0,0.0,0.0,33.223,43.679,2005-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
220.142,27448.1,0.06,0.069,0.0,39.256,4.895,-0.009,0.0,0.0,0.0,0.0,33.223,43.679,2006-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
220.142,27448.1,4.268,0.942,78.0,39.256,4.895,3.326,18.276,0.004,0.0,0.003,33.223,43.679,2006-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
220.142,27448.1,0.067,0.067,2.845,39.256,4.895,0.0,42.74,0.0,0.0,0.0,33.223,43.679,2006-01-01,Iraq,natural_gas,IRQ,Asia,1,2
220.142,27448.1,0.0,0.0,0.0,39.256,4.895,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2006-01-01,Iraq,coal,IRQ,Asia,1,4
224.3,27911.2,4.453,0.868,74.0,35.307,4.393,3.585,16.617,0.004,0.0,0.003,33.223,43.679,2007-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
224.3,27911.2,0.054,0.054,3.531,35.307,4.393,0.0,65.412,0.0,0.0,0.0,33.223,43.679,2007-01-01,Iraq,natural_gas,IRQ,Asia,1,2
224.3,27911.2,0.0,0.0,0.0,35.307,4.393,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2007-01-01,Iraq,coal,IRQ,Asia,1,4
224.3,27911.2,0.056,0.064,0.0,35.307,4.393,-0.007,0.0,0.0,0.0,0.0,33.223,43.679,2007-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
242.755,28385.7,0.034,0.044,0.0,38.66,4.521,-0.01,0.0,0.0,0.0,0.0,33.223,43.679,2008-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
242.755,28385.7,0.07,0.07,2.864,38.66,4.521,0.0,41.204,0.0,0.0,0.0,33.223,43.679,2008-01-01,Iraq,natural_gas,IRQ,Asia,1,2
242.755,28385.7,0.0,0.0,0.0,38.66,4.521,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2008-01-01,Iraq,coal,IRQ,Asia,1,4
242.755,28385.7,5.081,0.984,81.9,38.66,4.521,4.097,16.119,0.004,0.0,0.003,33.223,43.679,2008-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
250.959,28973.2,5.099,1.222,90.0,45.361,5.237,3.877,17.651,0.005,0.0,0.003,33.223,43.679,2009-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
250.959,28973.2,0.042,0.042,3.688,45.361,5.237,-0.0,86.887,0.0,0.0,0.0,33.223,43.679,2009-01-01,Iraq,natural_gas,IRQ,Asia,1,2
250.959,28973.2,0.0,0.0,0.0,45.361,5.237,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2009-01-01,Iraq,coal,IRQ,Asia,1,4
250.959,28973.2,0.031,0.05,0.0,45.361,5.237,-0.019,0.0,0.0,0.0,0.0,33.223,43.679,2009-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
267.026,29742.0,5.116,1.246,98.0,45.679,5.088,3.87,19.154,0.005,0.0,0.003,33.223,43.679,2010-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
267.026,29742.0,0.048,0.048,2.254,45.679,5.088,0.0,46.786,0.0,0.0,0.0,33.223,43.679,2010-01-01,Iraq,natural_gas,IRQ,Asia,1,2
267.026,29742.0,0.0,0.0,0.0,45.679,5.088,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2010-01-01,Iraq,coal,IRQ,Asia,1,4
267.026,29742.0,0.046,0.065,0.0,45.679,5.088,-0.019,0.0,0.0,0.0,0.0,33.223,43.679,2010-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
287.177,30725.3,0.033,0.057,0.0,45.611,4.88,-0.025,0.0,0.0,0.0,0.0,33.223,43.679,2011-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
287.177,30725.3,5.597,1.312,86.374,45.611,4.88,4.285,15.433,0.005,0.0,0.003,33.223,43.679,2011-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
287.177,30725.3,0.032,0.032,2.55,45.611,4.88,0.0,78.737,0.0,0.0,0.0,33.223,43.679,2011-01-01,Iraq,natural_gas,IRQ,Asia,1,2
287.177,30725.3,0.0,0.0,0.0,45.611,4.88,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2011-01-01,Iraq,coal,IRQ,Asia,1,4
327.2,31890.0,6.374,1.527,90.268,51.005,4.971,4.847,14.162,0.005,0.0,0.003,33.223,43.679,2012-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
327.2,31890.0,0.024,0.024,1.719,51.005,4.971,-0.0,71.947,0.0,0.0,0.0,33.223,43.679,2012-01-01,Iraq,natural_gas,IRQ,Asia,1,2
327.2,31890.0,0.0,0.0,0.0,51.005,4.971,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2012-01-01,Iraq,coal,IRQ,Asia,1,4
327.2,31890.0,0.041,0.076,0.0,51.005,4.971,-0.035,0.0,0.0,0.0,0.0,33.223,43.679,2012-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
352.159,33157.1,0.045,0.087,0.0,52.13,4.908,-0.042,0.0,0.0,0.0,0.0,33.223,43.679,2013-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
352.159,33157.1,0.044,0.044,1.267,52.13,4.908,0.0,29.071,0.0,0.0,0.0,33.223,43.679,2013-01-01,Iraq,natural_gas,IRQ,Asia,1,2
352.159,33157.1,0.0,0.0,0.0,52.13,4.908,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2013-01-01,Iraq,coal,IRQ,Asia,1,4
352.159,33157.1,6.507,1.598,105.877,52.13,4.908,4.91,16.27,0.005,0.0,0.003,33.223,43.679,2013-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
352.853,34411.9,0.028,0.07,0.0,48.341,4.714,-0.042,0.0,0.0,0.0,0.0,33.223,43.679,2014-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
352.853,34411.9,7.174,1.56,115.405,48.341,4.714,5.614,16.087,0.004,0.0,0.003,33.223,43.679,2014-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
352.853,34411.9,0.033,0.033,2.313,48.341,4.714,0.0,69.12,0.0,0.0,0.0,33.223,43.679,2014-01-01,Iraq,natural_gas,IRQ,Asia,1,2
352.853,34411.9,0.0,0.0,0.0,48.341,4.714,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2014-01-01,Iraq,coal,IRQ,Asia,1,4
369.519,35572.3,8.609,1.329,112.569,40.335,3.883,7.28,13.076,0.004,0.0,0.003,33.223,43.679,2015-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
369.519,35572.3,0.037,0.037,1.775,40.335,3.883,0.0,47.92,0.0,0.0,0.0,33.223,43.679,2015-01-01,Iraq,natural_gas,IRQ,Asia,1,2
369.519,35572.3,0.0,0.0,0.0,40.335,3.883,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2015-01-01,Iraq,coal,IRQ,Asia,1,4
369.519,35572.3,0.024,0.069,0.0,40.335,3.883,-0.045,0.0,0.0,0.0,0.0,33.223,43.679,2015-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
420.466,36610.6,0.031,0.072,0.0,48.302,4.206,-0.041,0.0,0.0,0.0,0.0,33.223,43.679,2016-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
420.466,36610.6,9.489,1.655,95.848,48.302,4.206,7.834,10.101,0.004,0.0,0.003,33.223,43.679,2016-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
420.466,36610.6,0.041,0.041,1.966,48.302,4.206,0.0,48.231,0.0,0.0,0.0,33.223,43.679,2016-01-01,Iraq,natural_gas,IRQ,Asia,1,2
420.466,36610.6,0.0,0.0,0.0,48.302,4.206,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2016-01-01,Iraq,coal,IRQ,Asia,1,4
404.622,37552.8,0.02,0.061,0.0,62.968,5.844,-0.04,0.0,0.0,0.0,0.0,33.223,43.679,2017-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
404.622,37552.8,9.488,1.891,120.011,62.968,5.844,7.597,12.649,0.005,0.0,0.003,33.223,43.679,2017-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
404.622,37552.8,0.36,0.414,2.162,62.968,5.844,-0.054,6.008,0.001,0.0,0.0,33.223,43.679,2017-01-01,Iraq,natural_gas,IRQ,Asia,1,2
404.622,37552.8,0.0,0.0,0.0,62.968,5.844,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2017-01-01,Iraq,coal,IRQ,Asia,1,4
408.077,38433.6,0.017,0.091,0.0,68.374,6.44,-0.074,0.0,0.0,0.0,0.0,33.223,43.679,2018-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
408.077,38433.6,9.827,2.002,118.43,68.374,6.44,7.825,12.051,0.005,0.0,0.003,33.223,43.679,2018-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
408.077,38433.6,0.377,0.534,21.94,68.374,6.44,-0.157,58.209,0.001,0.0,0.001,33.223,43.679,2018-01-01,Iraq,natural_gas,IRQ,Asia,0,2
408.077,38433.6,0.0,0.0,0.0,68.374,6.44,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2018-01-01,Iraq,coal,IRQ,Asia,1,4
426.217,39309.8,0.022,0.071,0.0,63.174,5.827,-0.048,0.0,0.0,0.0,0.0,33.223,43.679,2019-01-01,Iraq,renewables_n_other,IRQ,Asia,1,0
426.217,39309.8,0.396,0.666,28.346,63.174,5.827,-0.27,71.575,0.002,0.0,0.001,33.223,43.679,2019-01-01,Iraq,natural_gas,IRQ,Asia,0,2
426.217,39309.8,0.0,0.0,0.0,63.174,5.827,0.0,0.0,0.0,0.0,0.0,33.223,43.679,2019-01-01,Iraq,coal,IRQ,Asia,1,4
426.217,39309.8,10.186,1.747,126.316,63.174,5.827,8.44,12.4,0.004,0.0,0.003,33.223,43.679,2019-01-01,Iraq,petroleum_n_other_liquids,IRQ,Asia,2,3
2642.627,117799.5,0.923,0.863,0.0,134.202,5.982,0.06,0.0,0.0,0.0,0.0,36.205,138.253,1980-01-01,Japan,renewables_n_other,JPN,Asia,3,0
2642.627,117799.5,0.847,0.847,0.0,134.202,5.982,0.0,0.0,0.0,0.0,0.0,36.205,138.253,1980-01-01,Japan,nuclear,JPN,Asia,3,1
2642.627,117799.5,0.023,10.735,0.0,134.202,5.982,-10.712,0.0,0.004,0.0,0.0,36.205,138.253,1980-01-01,Japan,petroleum_n_other_liquids,JPN,Asia,1,3
2642.627,117799.5,0.086,0.967,0.0,134.202,5.982,-0.881,0.0,0.0,0.0,0.0,36.205,138.253,1980-01-01,Japan,natural_gas,JPN,Asia,1,2
2642.627,117799.5,0.466,2.397,0.0,134.202,5.982,-1.931,0.0,0.001,0.0,0.0,36.205,138.253,1980-01-01,Japan,coal,JPN,Asia,1,4
2754.923,118711.8,0.919,0.862,0.0,133.013,5.732,0.057,0.0,0.0,0.0,0.0,36.205,138.253,1981-01-01,Japan,renewables_n_other,JPN,Asia,3,0
2754.923,118711.8,0.891,0.891,0.0,133.013,5.732,0.0,0.0,0.0,0.0,0.0,36.205,138.253,1981-01-01,Japan,nuclear,JPN,Asia,3,1
2754.923,118711.8,0.017,10.418,602.991,133.013,5.732,-10.401,36194.054,0.004,0.0,0.005,36.205,138.253,1981-01-01,Japan,petroleum_n_other_liquids,JPN,Asia,0,3
2754.923,118711.8,0.081,0.991,51.312,133.013,5.732,-0.909,629.793,0.0,0.0,0.0,36.205,138.253,1981-01-01,Japan,natural_gas,JPN,Asia,0,2
2754.923,118711.8,0.456,2.629,217.486,133.013,5.732,-2.173,477.223,0.001,0.0,0.002,36.205,138.253,1981-01-01,Japan,coal,JPN,Asia,0,4
2846.733,119580.8,0.946,0.868,0.0,127.712,5.365,0.078,0.0,0.0,0.0,0.0,36.205,138.253,1982-01-01,Japan,renewables_n_other,JPN,Asia,3,0
2846.733,119580.8,1.016,1.016,0.0,127.712,5.365,0.0,0.0,0.0,0.0,0.0,36.205,138.253,1982-01-01,Japan,nuclear,JPN,Asia,3,1
2846.733,119580.8,0.021,9.775,556.634,127.712,5.365,-9.754,26544.371,0.003,0.0,0.005,36.205,138.253,1982-01-01,Japan,petroleum_n_other_liquids,JPN,Asia,0,3
2846.733,119580.8,0.079,1.003,52.562,127.712,5.365,-0.924,663.058,0.0,0.0,0.0,36.205,138.253,1982-01-01,Japan,natural_gas,JPN,Asia,0,2
2846.733,119580.8,0.452,2.61,239.596,127.712,5.365,-2.157,529.534,0.001,0.0,0.002,36.205,138.253,1982-01-01,Japan,coal,JPN,Asia,0,4
2946.68,120398.0,0.992,0.898,0.0,125.06,5.11,0.094,0.0,0.0,0.0,0.0,36.205,138.253,1983-01-01,Japan,renewables_n_other,JPN,Asia,3,0
2946.68,120398.0,1.126,1.126,0.0,125.06,5.11,0.0,0.0,0.0,0.0,0.0,36.205,138.253,1983-01-01,Japan,nuclear,JPN,Asia,3,1
2946.68,120398.0,0.021,9.411,467.027,125.06,5.11,-9.39,22271.258,0.003,0.0,0.004,36.205,138.253,1983-01-01,Japan,petroleum_n_other_liquids,JPN,Asia,0,3
2946.68,120398.0,0.081,1.07,53.208,125.06,5.11,-0.989,653.062,0.0,0.0,0.0,36.205,138.253,1983-01-01,Japan,natural_gas,JPN,Asia,0,2
2946.68,120398.0,0.438,2.552,235.439,125.06,5.11,-2.113,537.084,0.001,0.0,0.002,36.205,138.253,1983-01-01,Japan,coal,JPN,Asia,0,4
3081.735,121156.8,0.884,0.774,0.0,132.395,5.205,0.11,0.0,0.0,0.0,0.0,36.205,138.253,1984-01-01,Japan,renewables_n_other,JPN,Asia,3,0
3081.735,121156.8,1.359,1.359,0.0,132.395,5.205,0.0,0.0,0.0,0.0,0.0,36.205,138.253,1984-01-01,Japan,nuclear,JPN,Asia,3,1
3081.735,121156.8,0.018,9.609,497.711,132.395,5.205,-9.591,27773.947,0.003,0.0,0.004,36.205,138.253,1984-01-01,Japan,petroleum_n_other_liquids,JPN,Asia,0,3
3081.735,121156.8,0.083,1.436,56.77,132.395,5.205,-1.354,687.491,0.0,0.0,0.0,36.205,138.253,1984-01-01,Japan,natural_gas,JPN,Asia,0,2
3081.735,121156.8,0.427,2.863,228.147,132.395,5.205,-2.435,533.724,0.001,0.0,0.002,36.205,138.253,1984-01-01,Japan,coal,JPN,Asia,0,4
3240.303,121850.2,0.989,0.871,0.0,131.89,4.96,0.118,0.0,0.0,0.0,0.0,36.205,138.253,1985-01-01,Japan,renewables_n_other,JPN,Asia,3,0
3240.303,121850.2,1.593,1.593,0.0,131.89,4.96,0.0,0.0,0.0,0.0,0.0,36.205,138.253,1985-01-01,Japan,nuclear,JPN,Asia,3,1
